,edit_count,sentiment,neg_sentiment
2020-07-16,0.4666666666666667,-0.18109200199445089,0.2083333333333334
2020-07-17,0.5,-0.21430743932724,0.24166666666666672
2020-07-18,0.5,-0.21430743932724,0.24166666666666672
2020-07-19,0.5333333333333333,-0.24763264854749042,0.2750000000000001
2020-07-20,0.6333333333333333,-0.2803629676500956,0.3083333333333334
2020-07-21,0.6666666666666666,-0.28633478303750354,0.3116666666666667
2020-07-22,0.6333333333333333,-0.25341809014479316,0.2783333333333334
2020-07-23,0.6,-0.25287338415781657,0.2783333333333334
2020-07-24,0.6,-0.25287338415781657,0.2783333333333334
2020-07-25,0.6,-0.25287338415781657,0.2783333333333334
2020-07-26,0.6,-0.25287338415781657,0.2783333333333334
2020-07-27,0.6,-0.25287338415781657,0.2783333333333334
2020-07-28,0.6,-0.25287338415781657,0.2783333333333334
2020-07-29,0.6,-0.2529034884770711,0.2783333333333334
2020-07-30,0.6666666666666666,-0.2570903253555298,0.29500000000000004
2020-07-31,0.6666666666666666,-0.2570903253555298,0.29500000000000004
2020-08-01,0.6666666666666666,-0.2570903253555298,0.29500000000000004
2020-08-02,0.7,-0.22031725366910299,0.2783333333333334
2020-08-03,0.7333333333333333,-0.25352854053179424,0.3116666666666667
2020-08-04,0.8,-0.2544561656316121,0.32833333333333337
2020-08-05,0.8,-0.2544561656316121,0.32833333333333337
2020-08-06,0.8,-0.2544561656316121,0.32833333333333337
2020-08-07,0.6666666666666666,-0.2417636466026306,0.3033333333333334
2020-08-08,0.6666666666666666,-0.2417636466026306,0.3033333333333334
2020-08-09,0.6666666666666666,-0.2417636466026306,0.3033333333333334
2020-08-10,0.6666666666666666,-0.2417636466026306,0.3033333333333334
2020-08-11,0.6666666666666666,-0.2417636466026306,0.3033333333333334
2020-08-12,0.8,-0.2603470193346341,0.32833333333333337
2020-08-13,0.8333333333333334,-0.29366013079881664,0.3616666666666667
2020-08-14,0.8333333333333334,-0.29366013079881664,0.3616666666666667
2020-08-15,0.8,-0.26061537533998486,0.32833333333333337
2020-08-16,0.7666666666666667,-0.22739993800719577,0.29500000000000004
2020-08-17,0.7666666666666667,-0.22739993800719577,0.29500000000000004
2020-08-18,0.7666666666666667,-0.1692904519041379,0.2616666666666667
2020-08-19,0.6666666666666666,-0.13656013280153273,0.2283333333333334
2020-08-20,0.5,-0.1280100996295611,0.2083333333333334
2020-08-21,0.5,-0.1280100996295611,0.2083333333333334
2020-08-22,0.4666666666666667,-0.09528064082066219,0.17500000000000007
2020-08-23,0.4666666666666667,-0.09528064082066219,0.17500000000000007
2020-08-24,0.5,-0.12827747613191606,0.2083333333333334
2020-08-25,0.5333333333333333,-0.16142110774914423,0.24166666666666672
2020-08-26,0.5333333333333333,-0.16142110774914423,0.24166666666666672
2020-08-27,0.5333333333333333,-0.16142110774914423,0.24166666666666672
2020-08-28,0.5,-0.1281014973918597,0.2083333333333334
2020-08-29,0.43333333333333335,-0.12391466051340104,0.19166666666666674
2020-08-30,0.43333333333333335,-0.12391466051340104,0.19166666666666674
2020-08-31,0.43333333333333335,-0.12391466051340104,0.19166666666666674
2020-09-01,0.36666666666666664,-0.12739158620436988,0.17500000000000007
2020-09-02,0.3333333333333333,-0.09418029934167864,0.14166666666666672
2020-09-03,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-04,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-05,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-06,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-07,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-08,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-09,0.26666666666666666,-0.09325267424186072,0.12500000000000006
2020-09-10,0.3,-0.12656822750965754,0.15833333333333338
2020-09-11,0.16666666666666666,-0.10798485477765403,0.1333333333333334
2020-09-12,0.13333333333333333,-0.0746717433134715,0.10000000000000006
2020-09-13,0.13333333333333333,-0.0746717433134715,0.10000000000000006
2020-09-14,0.13333333333333333,-0.0746717433134715,0.10000000000000006
2020-09-15,0.16666666666666666,-0.041918748617172256,0.10000000000000006
2020-09-16,0.16666666666666666,-0.041918748617172256,0.10000000000000006
2020-09-17,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-18,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-19,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-20,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-21,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-22,0.13333333333333333,-0.06670302549997967,0.10000000000000006
2020-09-23,0.1,-0.0337061901887258,0.06666666666666672
2020-09-24,0.06666666666666667,-0.0005625585714976067,0.033333333333333395
2020-09-25,0.06666666666666667,-0.0005625585714976067,0.033333333333333395
2020-09-26,0.1,-0.03365575869878134,0.06666666666666672
2020-09-27,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-09-28,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-09-29,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-09-30,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-01,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-02,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-03,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-04,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-05,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-06,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-07,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-08,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-09,0.13333333333333333,-0.055342356363932296,0.10000000000000006
2020-10-10,0.1,-0.022026803096135465,0.06666666666666672
2020-10-11,0.1,-0.022026803096135465,0.06666666666666672
2020-10-12,0.1,-0.022026803096135465,0.06666666666666672
2020-10-13,0.13333333333333333,-0.055329412221908576,0.10000000000000006
2020-10-14,0.16666666666666666,-0.08864868879318237,0.1333333333333334
2020-10-15,0.13333333333333333,-0.1214016834894816,0.1333333333333334
2020-10-16,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-17,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-18,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-19,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-20,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-21,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-22,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-23,0.23333333333333334,-0.13333637515703836,0.1555555555555556
2020-10-24,0.26666666666666666,-0.16662231882413228,0.18888888888888897
2020-10-25,0.26666666666666666,-0.16662231882413228,0.18888888888888897
2020-10-26,0.23333333333333334,-0.13352911869684855,0.1555555555555556
2020-10-27,0.2,-0.11184252103169759,0.12222222222222227
2020-10-28,0.2,-0.11184252103169759,0.12222222222222227
2020-10-29,0.2,-0.11184252103169759,0.12222222222222227
2020-10-30,0.2,-0.11184252103169759,0.12222222222222227
2020-10-31,0.23333333333333334,-0.08070846001307169,0.12222222222222227
2020-11-01,0.23333333333333334,-0.08070846001307169,0.12222222222222227
2020-11-02,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-03,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-04,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-05,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-06,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-07,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-08,0.26666666666666666,-0.11389827728271484,0.15555555555555559
2020-11-09,0.3,-0.08066758712132772,0.15555555555555559
2020-11-10,0.43333333333333335,-0.08051580439011256,0.17222222222222225
2020-11-11,0.4666666666666667,-0.1129405900835991,0.2055555555555556
2020-11-12,0.43333333333333335,-0.07963798095782598,0.17222222222222225
2020-11-13,0.4,-0.04631870438655218,0.13888888888888892
2020-11-14,0.4666666666666667,-0.0793157751361529,0.17222222222222225
2020-11-15,0.36666666666666664,-0.06738108346859614,0.15000000000000005
2020-11-16,0.4,-0.10006003528833389,0.1833333333333334
2020-11-17,0.5333333333333333,-0.13173402696847916,0.21666666666666673
2020-11-18,0.5666666666666667,-0.16505519300699234,0.25000000000000006
2020-11-19,0.5666666666666667,-0.16505519300699234,0.25000000000000006
2020-11-20,0.5666666666666667,-0.16505519300699234,0.25000000000000006
2020-11-21,0.5666666666666667,-0.16505519300699234,0.25000000000000006
2020-11-22,0.5666666666666667,-0.16505519300699234,0.25000000000000006
2020-11-23,0.5333333333333333,-0.13176924933989842,0.21666666666666673
2020-11-24,0.5333333333333333,-0.13176924933989842,0.21666666666666673
2020-11-25,0.7,-0.12571744551261269,0.23000000000000004
2020-11-26,0.7,-0.12571744551261269,0.23000000000000004
2020-11-27,0.7333333333333333,-0.09535211950540544,0.23000000000000004
2020-11-28,0.7333333333333333,-0.09535211950540544,0.23000000000000004
2020-11-29,0.7666666666666667,-0.1286671641469002,0.26333333333333336
2020-11-30,0.8333333333333334,-0.17084591219822567,0.2855555555555556
2020-12-01,0.9333333333333333,-0.18274135420719784,0.3077777777777778
2020-12-02,0.9,-0.14955153693755469,0.2744444444444445
2020-12-03,0.9333333333333333,-0.18151699731747312,0.3077777777777778
2020-12-04,0.9333333333333333,-0.18151699731747312,0.3077777777777778
2020-12-05,0.9333333333333333,-0.18151699731747312,0.3077777777777778
2020-12-06,0.9666666666666667,-0.14896542658408485,0.3077777777777778
2020-12-07,0.9666666666666667,-0.14896542658408485,0.3077777777777778
2020-12-08,1.3,-0.1495413687825203,0.3244444444444445
2020-12-09,1.3666666666666667,-0.19404238598214257,0.3466666666666667
2020-12-10,1.2333333333333334,-0.19419416871335773,0.33
2020-12-11,1.2,-0.16176938301987118,0.2966666666666667
2020-12-12,1.2,-0.16176938301987118,0.2966666666666667
2020-12-13,1.2,-0.16176938301987118,0.2966666666666667
2020-12-14,1.2,-0.1593703298436271,0.29666666666666675
2020-12-15,1.2,-0.1593703298436271,0.29666666666666675
2020-12-16,1.1666666666666667,-0.12669137802388933,0.26333333333333336
2020-12-17,1.0333333333333334,-0.09501738634374407,0.23000000000000004
2020-12-18,1.0,-0.06169622030523089,0.1966666666666667
2020-12-19,1.0333333333333334,-0.09494324809975095,0.23000000000000004
2020-12-20,1.1333333333333333,-0.10565802607271407,0.2522222222222223
2020-12-21,1.1333333333333333,-0.10565802607271407,0.2522222222222223
2020-12-22,1.1666666666666667,-0.13276037924819523,0.2855555555555556
2020-12-23,1.1666666666666667,-0.13276037924819523,0.2855555555555556
2020-12-24,1.2,-0.166079655819469,0.31888888888888894
2020-12-25,1.0333333333333334,-0.17213145964675478,0.3055555555555556
2020-12-26,1.0666666666666667,-0.13953757557604046,0.3055555555555556
2020-12-27,1.0666666666666667,-0.20263628436459433,0.3388888888888889
2020-12-28,1.0666666666666667,-0.20263628436459433,0.3388888888888889
2020-12-29,1.0333333333333334,-0.1693212397230996,0.3055555555555556
2020-12-30,0.9333333333333333,-0.1582765526904,0.2833333333333334
2020-12-31,0.8333333333333334,-0.14638111068142784,0.2611111111111112
2021-01-01,0.8666666666666667,-0.17952474229865603,0.2944444444444445
2021-01-02,0.8333333333333334,-0.1475592819187376,0.2611111111111112
2021-01-03,0.8333333333333334,-0.1475592819187376,0.2611111111111112
2021-01-04,0.8333333333333334,-0.1475592819187376,0.2611111111111112
2021-01-05,0.8666666666666667,-0.15023687952094605,0.2611111111111112
2021-01-06,0.8666666666666667,-0.15023687952094605,0.2611111111111112
2021-01-07,0.5333333333333333,-0.14966093732251062,0.24444444444444452
2021-01-08,0.4666666666666667,-0.171681828962432,0.25555555555555565
2021-01-09,0.4666666666666667,-0.171681828962432,0.25555555555555565
2021-01-10,0.4666666666666667,-0.171681828962432,0.25555555555555565
2021-01-11,0.4666666666666667,-0.171681828962432,0.25555555555555565
2021-01-12,0.4666666666666667,-0.171681828962432,0.25555555555555565
2021-01-13,0.4,-0.1410838113890754,0.2222222222222223
2021-01-14,0.43333333333333335,-0.17325268056657578,0.25555555555555565
2021-01-15,0.5,-0.17431137230661178,0.27222222222222225
2021-01-16,0.5,-0.17431137230661178,0.27222222222222225
2021-01-17,0.5,-0.17431137230661178,0.27222222222222225
2021-01-18,0.5,-0.17394660181469387,0.27222222222222225
2021-01-19,0.43333333333333335,-0.19655436078707378,0.2833333333333334
2021-01-20,0.43333333333333335,-0.19655436078707378,0.2833333333333334
2021-01-21,0.4666666666666667,-0.17118491729100546,0.2666666666666667
2021-01-22,0.4666666666666667,-0.17118491729100546,0.2666666666666667
2021-01-23,0.43333333333333335,-0.13786564071973165,0.2333333333333334
2021-01-24,0.5333333333333333,-0.1492155863179101,0.2555555555555556
2021-01-25,0.6,-0.2151329259077708,0.2888888888888889
2021-01-26,0.6666666666666666,-0.17177614437209238,0.2666666666666667
2021-01-27,0.6666666666666666,-0.17177614437209238,0.2666666666666667
2021-01-28,0.6666666666666666,-0.17177614437209238,0.2666666666666667
2021-01-29,0.7,-0.20502655969725717,0.30000000000000004
2021-01-30,0.7666666666666667,-0.23616967962847818,0.33333333333333337
2021-01-31,0.7333333333333333,-0.20302604801125,0.30000000000000004
2021-02-01,0.7333333333333333,-0.20302604801125,0.30000000000000004
2021-02-02,0.8333333333333334,-0.1940856373972363,0.3111111111111111
2021-02-03,0.8666666666666667,-0.22734312779373594,0.34444444444444444
2021-02-04,0.8,-0.25721710092491573,0.34444444444444444
2021-02-05,0.8333333333333334,-0.29044461614555783,0.3777777777777778
2021-02-06,0.8333333333333334,-0.29044461614555783,0.3777777777777778
2021-02-07,0.8,-0.2571533974674013,0.34444444444444444
2021-02-08,1.0,-0.24586608376767902,0.35555555555555557
2021-02-09,1.1,-0.27622313996156056,0.38888888888888895
2021-02-10,1.1333333333333333,-0.30953440566857654,0.4222222222222223
2021-02-11,1.1333333333333333,-0.30953440566857654,0.4222222222222223
2021-02-12,1.1666666666666667,-0.3427353690067927,0.4555555555555556
2021-02-13,1.1333333333333333,-0.3105664998292923,0.4222222222222223
2021-02-14,1.0666666666666667,-0.30950780808925626,0.4055555555555556
2021-02-15,1.2,-0.3261518662174543,0.4305555555555556
2021-02-16,1.2,-0.3261518662174543,0.4305555555555556
2021-02-17,1.1666666666666667,-0.29326960891485215,0.39722222222222225
2021-02-18,1.1333333333333333,-0.2599470719695091,0.36388888888888893
2021-02-19,1.2333333333333334,-0.23019041336245008,0.36388888888888893
2021-02-20,1.2333333333333334,-0.22127711888816623,0.36388888888888893
2021-02-21,1.3666666666666667,-0.22155389901664524,0.3805555555555556
2021-02-22,1.4666666666666666,-0.2546390094690853,0.4138888888888889
2021-02-23,1.7333333333333334,-0.23959003537893295,0.4068181818181819
2021-02-24,1.7,-0.23577674511406158,0.4068181818181819
2021-02-25,1.6,-0.2464001438683934,0.3957070707070708
2021-02-26,1.6,-0.2464001438683934,0.3957070707070708
2021-02-27,1.6,-0.2464001438683934,0.3957070707070708
2021-02-28,1.5666666666666667,-0.21314972854322858,0.3623737373737374
2021-03-01,1.5666666666666667,-0.18243788000610142,0.34570707070707074
2021-03-02,1.6333333333333333,-0.18402805742290287,0.3623737373737374
2021-03-03,1.6333333333333333,-0.18402805742290287,0.3623737373737374
2021-03-04,1.5333333333333334,-0.19296846803691653,0.35126262626262633
2021-03-05,1.5,-0.15971097764041692,0.317929292929293
2021-03-06,1.5666666666666667,-0.15986756897634932,0.33459595959595967
2021-03-07,1.5333333333333334,-0.12664005375570722,0.30126262626262634
2021-03-08,1.5333333333333334,-0.12664005375570722,0.30126262626262634
2021-03-09,1.5666666666666667,-0.15987805144654382,0.33459595959595967
2021-03-10,1.3666666666666667,-0.1711653651462661,0.32348484848484854
2021-03-11,1.2666666666666666,-0.14080830895238453,0.2901515151515152
2021-03-12,1.2666666666666666,-0.14062984469864104,0.2901515151515152
2021-03-13,1.3,-0.1703521200352245,0.32348484848484854
2021-03-14,1.3,-0.17045091473393972,0.32348484848484854
2021-03-15,1.3,-0.17045091473393972,0.32348484848484854
2021-03-16,1.3666666666666667,-0.20330878777636424,0.35681818181818187
2021-03-17,1.2333333333333334,-0.18666472964816624,0.3318181818181819
2021-03-18,1.2666666666666666,-0.21914243433210587,0.3651515151515152
2021-03-19,1.2666666666666666,-0.21914243433210587,0.3651515151515152
2021-03-20,1.2666666666666666,-0.21914243433210587,0.3651515151515152
2021-03-21,1.2333333333333334,-0.25416113403108387,0.3818181818181819
2021-03-22,1.2333333333333334,-0.2654111282693015,0.3818181818181819
2021-03-23,1.1333333333333333,-0.298438322212961,0.39848484848484855
2021-03-24,1.0333333333333334,-0.26535321176052096,0.3651515151515152
2021-03-25,0.7,-0.24693659245967864,0.35000000000000003
2021-03-26,0.6333333333333333,-0.21742642720540364,0.3166666666666667
2021-03-27,0.6333333333333333,-0.21742642720540364,0.3166666666666667
2021-03-28,0.9,-0.24336268976330758,0.3458333333333334
2021-03-29,0.9666666666666667,-0.24342404281099636,0.36250000000000004
2021-03-30,1.0,-0.27674476777513823,0.39583333333333337
2021-03-31,1.0333333333333334,-0.2856699037055174,0.4013888888888889
2021-04-01,0.9666666666666667,-0.284079726288716,0.38472222222222224
2021-04-02,1.0,-0.3173986372848352,0.41805555555555557
2021-04-03,1.1,-0.35049449975291885,0.45138888888888895
2021-04-04,1.1,-0.35049449975291885,0.45138888888888895
2021-04-05,1.0333333333333334,-0.3503379084169865,0.4347222222222223
2021-04-06,1.0333333333333334,-0.3503379084169865,0.4347222222222223
2021-04-07,1.0333333333333334,-0.3503379084169865,0.4347222222222223
2021-04-08,1.0666666666666667,-0.3503796932597955,0.4347222222222223
2021-04-09,1.0666666666666667,-0.3503796932597955,0.4347222222222223
2021-04-10,1.1333333333333333,-0.3835337129731973,0.4680555555555556
2021-04-11,1.1,-0.3504009115199248,0.4347222222222223
2021-04-12,1.1333333333333333,-0.35398180161913234,0.4347222222222223
2021-04-13,1.2,-0.32846745592024595,0.4236111111111111
2021-04-14,1.2333333333333334,-0.3611357901659277,0.4569444444444445
2021-04-15,1.2,-0.36154630126224624,0.4569444444444445
2021-04-16,1.3,-0.3948217723932531,0.4902777777777778
2021-04-17,1.2666666666666666,-0.36234406770931354,0.4569444444444445
2021-04-18,1.6333333333333333,-0.38352936050958103,0.48421717171717177
2021-04-19,1.6333333333333333,-0.38352936050958103,0.48421717171717177
2021-04-20,1.5666666666666667,-0.3782673194176621,0.46755050505050505
2021-04-21,1.5333333333333334,-0.40727877260910145,0.48421717171717177
2021-04-22,1.5333333333333334,-0.40705397567815255,0.48421717171717177
2021-04-23,1.6,-0.40707341175940304,0.5008838383838384
2021-04-24,2.433333333333333,-0.42968362511860003,0.517550505050505
2021-04-25,2.6666666666666665,-0.4449130617318645,0.5413600288600289
2021-04-26,2.6666666666666665,-0.4449130617318645,0.5413600288600289
2021-04-27,2.4,-0.4189767991739606,0.5121933621933622
2021-04-28,2.3333333333333335,-0.4189154461262718,0.4955266955266956
2021-04-29,2.4,-0.41794877071229236,0.4955266955266956
2021-04-30,2.3,-0.4085923633878193,0.4733044733044734
2021-05-01,2.3,-0.4085923633878193,0.4733044733044734
2021-05-02,2.2666666666666666,-0.3752734523917001,0.43997113997114007
2021-05-03,2.2,-0.37548186996626476,0.43997113997114007
2021-05-04,2.2,-0.37548186996626476,0.43997113997114007
2021-05-05,2.2333333333333334,-0.3505445104742807,0.43997113997114007
2021-05-06,2.2666666666666666,-0.3830669087076944,0.4733044733044734
2021-05-07,2.3,-0.4163869124556345,0.5066378066378067
2021-05-08,3.0,-0.3986496362297843,0.4979421544638936
2021-05-09,3.033333333333333,-0.4218400531221539,0.531275487797227
2021-05-10,3.066666666666667,-0.4018359094734764,0.5201643766861159
2021-05-11,3.066666666666667,-0.4018359094734764,0.5201643766861159
2021-05-12,3.0,-0.36853274403768543,0.48683104335278254
2021-05-13,2.933333333333333,-0.32814592949639854,0.46460882113056035
2021-05-14,2.966666666666667,-0.2960490746507157,0.4479421544638937
2021-05-15,2.933333333333333,-0.26278069051197267,0.41460882113056036
2021-05-16,2.8666666666666667,-0.26283115180423955,0.41460882113056036
2021-05-17,2.9,-0.2306074086039374,0.41460882113056036
2021-05-18,2.6,-0.20967369409492712,0.40400276052449974
2021-05-19,2.6333333333333333,-0.17683650386423963,0.40400276052449974
2021-05-20,2.6333333333333333,-0.17683650386423963,0.40400276052449974
2021-05-21,2.6,-0.14375544122945366,0.3706694271911664
2021-05-22,2.6333333333333333,-0.11111245683919486,0.35400276052449975
2021-05-23,2.566666666666667,-0.11109302075794436,0.3373360938578331
2021-05-24,1.7666666666666666,-0.11174724233240979,0.3373360938578331
2021-05-25,1.5333333333333334,-0.09651780571914527,0.31352657004830925
2021-05-26,1.6,-0.09747043695426795,0.3301932367149759
2021-05-27,1.6,-0.09747043695426795,0.3301932367149759
2021-05-28,1.6,-0.09747043695426795,0.3301932367149759
2021-05-29,1.5,-0.06511638740410551,0.2968599033816426
2021-05-30,1.5,-0.06511638740410551,0.2968599033816426
2021-05-31,1.5666666666666667,-0.06516541818489775,0.31352657004830925
2021-06-01,1.6,-0.09831788917094614,0.3468599033816426
2021-06-02,1.6,-0.09833763420293873,0.3468599033816426
2021-06-03,1.6,-0.09833763420293873,0.3468599033816426
2021-06-04,1.5666666666666667,-0.12327499369492277,0.3468599033816426
2021-06-05,1.5666666666666667,-0.12403765896668181,0.3468599033816426
2021-06-06,1.5333333333333334,-0.09071765521874174,0.31352657004830925
2021-06-07,0.8666666666666667,-0.06694047384791905,0.30000000000000004
2021-06-08,0.8666666666666667,-0.010906872484419088,0.2666666666666667
2021-06-09,1.1,0.0007620445224973823,0.2611111111111112
2021-06-10,1.1,0.0007620445224973823,0.2611111111111112
2021-06-11,1.2333333333333334,0.03240132245752546,0.2611111111111112
2021-06-12,1.2333333333333334,-0.03350371208455828,0.2944444444444445
2021-06-13,1.1666666666666667,-0.0329322326845593,0.27777777777777785
2021-06-14,1.2333333333333334,-0.05895834949281482,0.31111111111111117
2021-06-15,1.3333333333333333,-0.042140590018696265,0.30277777777777787
2021-06-16,1.3666666666666667,-0.07863143271870084,0.31944444444444453
2021-06-17,1.3,-0.07837985442744362,0.30277777777777787
2021-06-18,1.2666666666666666,-0.11121704465813108,0.30277777777777787
2021-06-19,1.5,-0.1291742657006733,0.32658730158730165
2021-06-20,1.5,-0.1291742657006733,0.32658730158730165
2021-06-21,1.5,-0.09570698483595773,0.309920634920635
2021-06-22,1.5,-0.09570698483595773,0.309920634920635
2021-06-23,1.4333333333333333,-0.09455819769511148,0.2932539682539683
2021-06-24,1.4333333333333333,-0.09455819769511148,0.2932539682539683
2021-06-25,1.4333333333333333,-0.091869395413096,0.2932539682539683
2021-06-26,1.4666666666666666,-0.1251432353636575,0.32658730158730165
2021-06-27,1.4666666666666666,-0.1251432353636575,0.32658730158730165
2021-06-28,1.4666666666666666,-0.1251432353636575,0.32658730158730165
2021-06-29,1.4666666666666666,-0.1251432353636575,0.32658730158730165
2021-06-30,1.4,-0.12509420458286527,0.309920634920635
2021-07-01,1.3666666666666667,-0.0919417335968169,0.27658730158730166
2021-07-02,1.3333333333333333,-0.05861770852217599,0.2432539682539683
2021-07-03,1.3333333333333333,-0.05861770852217599,0.2432539682539683
2021-07-04,1.3333333333333333,-0.05861770852217599,0.2432539682539683
2021-07-05,1.3,-0.025332645017003264,0.20992063492063498
2021-07-06,1.3666666666666667,-0.058103956220641975,0.2432539682539683
2021-07-07,1.3,-0.09724855698290327,0.2654761904761906
2021-07-08,1.2666666666666666,-0.13009174145403363,0.2654761904761906
2021-07-09,0.9666666666666667,-0.10040800230843681,0.2488095238095239
2021-07-10,1.0,-0.13366544104757763,0.28214285714285725
2021-07-11,0.8666666666666667,-0.1653047189826057,0.28214285714285725
2021-07-12,0.8333333333333334,-0.13200108664376395,0.2488095238095239
2021-07-13,0.8333333333333334,-0.13200108664376395,0.2488095238095239
2021-07-14,0.8,-0.1392914430016563,0.2488095238095239
2021-07-15,0.6666666666666666,-0.12278327005250114,0.2238095238095239
2021-07-16,0.6,-0.11851617055279869,0.20714285714285724
2021-07-17,0.6,-0.11851617055279869,0.20714285714285724
2021-07-18,0.6,-0.11851617055279869,0.20714285714285724
2021-07-19,0.36666666666666664,-0.10055894951025647,0.1833333333333334
2021-07-20,0.36666666666666664,-0.10055894951025647,0.1833333333333334
2021-07-21,0.3,-0.13359003762404123,0.1833333333333334
2021-07-22,0.3,-0.13359003762404123,0.1833333333333334
2021-07-23,0.36666666666666664,-0.16612071295579275,0.21666666666666673
2021-07-24,0.36666666666666664,-0.16612071295579275,0.21666666666666673
2021-07-25,0.3,-0.16785688400268556,0.20000000000000007
2021-07-26,0.26666666666666666,-0.134583044052124,0.1666666666666667
2021-07-27,0.26666666666666666,-0.134583044052124,0.1666666666666667
2021-07-28,0.26666666666666666,-0.134583044052124,0.1666666666666667
2021-07-29,0.26666666666666666,-0.134583044052124,0.1666666666666667
2021-07-30,0.26666666666666666,-0.134583044052124,0.1666666666666667
2021-07-31,0.3,-0.10487601161003113,0.1666666666666667
2021-08-01,0.3,-0.10487601161003114,0.1666666666666667
2021-08-02,0.3,-0.10487601161003114,0.1666666666666667
2021-08-03,0.3,-0.10487601161003114,0.1666666666666667
2021-08-04,0.36666666666666664,-0.1356056014696757,0.20000000000000007
2021-08-05,0.3333333333333333,-0.13573306798934937,0.20000000000000007
2021-08-06,0.3,-0.10482314229011537,0.1666666666666667
2021-08-07,0.3,-0.10482314229011537,0.1666666666666667
2021-08-08,0.26666666666666666,-0.13302592237790428,0.1666666666666667
2021-08-09,0.3333333333333333,-0.11035373475816515,0.1555555555555556
2021-08-10,0.3333333333333333,-0.11035373475816515,0.1555555555555556
2021-08-11,0.3333333333333333,-0.11035373475816515,0.1555555555555556
2021-08-12,0.3333333333333333,-0.11035373475816515,0.1555555555555556
2021-08-13,0.3,-0.07703726159201728,0.12222222222222229
2021-08-14,0.3,-0.07703726159201728,0.12222222222222229
2021-08-15,0.3333333333333333,-0.1103431112236447,0.1555555555555556
2021-08-16,0.36666666666666664,-0.1436300661828783,0.18888888888888897
2021-08-17,0.36666666666666664,-0.1436300661828783,0.18888888888888897
2021-08-18,0.4,-0.176843755112754,0.2222222222222223
2021-08-19,0.4666666666666667,-0.175568915075726,0.23888888888888896
2021-08-20,0.4666666666666667,-0.175568915075726,0.23888888888888896
2021-08-21,0.5333333333333333,-0.17613472607400685,0.25555555555555565
2021-08-22,0.4666666666666667,-0.14360405074225532,0.2222222222222223
2021-08-23,0.4666666666666667,-0.14360405074225532,0.2222222222222223
2021-08-24,0.5666666666666667,-0.1745606190628476,0.25555555555555565
2021-08-25,0.5666666666666667,-0.1745606190628476,0.25555555555555565
2021-08-26,0.5666666666666667,-0.1745606190628476,0.25555555555555565
2021-08-27,0.5666666666666667,-0.1745606190628476,0.25555555555555565
2021-08-28,0.5666666666666667,-0.1745606190628476,0.25555555555555565
2021-08-29,0.5666666666666667,-0.1745606190628476,0.25555555555555565
2021-08-30,0.5333333333333333,-0.20426765150494047,0.25555555555555565
2021-08-31,0.5333333333333333,-0.20426765150494047,0.25555555555555565
2021-09-01,0.5333333333333333,-0.20426765150494047,0.25555555555555565
2021-09-02,0.5666666666666667,-0.2368380732006497,0.2888888888888889
2021-09-03,0.5333333333333333,-0.17342111137178212,0.25555555555555565
2021-09-04,0.5,-0.14052233364846972,0.2222222222222223
2021-09-05,0.5,-0.14052233364846972,0.2222222222222223
2021-09-06,0.5,-0.14052233364846972,0.2222222222222223
